Feature,rank_mi,rank_RFE,rank_embed,value_min,value_med,value_mean,value_harmo
R42374,701,252,1041,252,701.0,664.6666666666666,472.0393557081435
H17646,702,508,1165,508,702.0,791.6666666666666,705.6541426942488
T79616,703,1615,479,479,703.0,932.3333333333334,726.5060959616899
X86779,704,1866,1463,704,1463.0,1344.3333333333333,1136.412181235555
X17097,705,166,801,166,705.0,557.3333333333334,345.1856447948388
T99303,706,1314,1697,706,1314.0,1239.0,1084.3082975022637
X56253,707,1544,336,336,707.0,862.3333333333334,595.440589108761
M90516,708,142,813,142,708.0,554.3333333333334,309.76710553243737
H06970,709,1833,1492,709,1492.0,1344.6666666666667,1142.3209006765364
X07767,710,1139,707,707,710.0,852.0,810.6265604818301
M37984_,711,602,1866,602,711.0,1059.6666666666667,832.5227776851234
M59807,712,538,1835,538,712.0,1028.3333333333333,787.7759090498154
H17802,713,37,855,37,713.0,535.0,101.35428852165342
T63591,714,1766,1425,714,1425.0,1301.6666666666667,1124.1992782367354
U20285,715,1643,490,490,715.0,949.3333333333334,741.0956520246419
H17108,716,518,1503,518,716.0,912.3333333333334,751.4115322229161
X51417,717,1394,1657,717,1394.0,1256.0,1104.7442832287365
D11466,718,1745,293,293,718.0,918.6666666666666,557.7459638027337
X57346,719,1930,1278,719,1278.0,1309.0,1114.6499543692014
H11661,720,1740,303,303,720.0,921.0,569.9162237636249
U28049,721,1491,441,441,721.0,884.3333333333334,693.6052046741701
Y00971,722,79,874,79,722.0,558.3333333333334,197.53172053804457
H09263,723,1982,1330,723,1330.0,1345.0,1136.5589042816853
R93738,724,1810,1407,724,1407.0,1313.6666666666667,1134.4583859232312
R37276_,725,1832,1491,725,1491.0,1349.3333333333333,1155.6896189166937
H48027,726,1762,1421,726,1421.0,1303.0,1132.6408834684069
T57882,727,1840,1499,727,1499.0,1355.3333333333333,1160.0454873898225
M28373,728,45,852,45,728.0,541.6666666666666,121.11641469807162
L25616,729,881,27,27,729.0,545.6666666666666,75.86514155215184
T86444,730,191,791,191,730.0,570.6666666666666,381.2095407406724
T64878,731,390,1159,390,731.0,760.0,625.6641960097934
L01664,732,980,1924,732,980.0,1212.0,1032.2477991886815
T89422,733,696,1757,696,733.0,1062.0,890.1575142150356
R71651,734,119,761,119,734.0,538.0,270.7625309071949
M59819,735,563,176,176,563.0,491.3333333333333,340.1915444536654
M94203,736,893,33,33,736.0,554.0,91.51490073909466
J04621,737,1086,1623,737,1086.0,1148.6666666666667,1036.6972292119067
T63499,738,1936,1284,738,1284.0,1319.3333333333333,1131.9222670306183
T57882_,739,213,1060,213,739.0,670.6666666666666,429.097877717361
H87344,740,774,1967,740,774.0,1160.3333333333333,951.8583597264613
D13315,741,190,1009,190,741.0,646.6666666666666,394.5413449191747
R99907,742,1143,706,706,742.0,863.6666666666666,824.3954828914927
M58050,743,1125,714,714,743.0,860.6666666666666,825.2313646539244
X17042_,744,1770,1429,744,1429.0,1314.3333333333333,1149.9329162547008
R06749,745,1427,633,633,745.0,935.0,828.0815577251926
M68520,746,693,238,238,693.0,559.0,429.4816419612315
T63508,747,1983,1331,747,1331.0,1353.6666666666667,1156.386057407226
X66362,748,1494,1669,748,1494.0,1303.6666666666667,1151.4530743444163
R78934,749,1890,1301,749,1301.0,1313.3333333333333,1139.4481216445047
H56686,750,465,1183,465,750.0,799.3333333333334,692.9719583784738
H20819,751,486,593,486,593.0,610.0,591.0734046591481
X74874,752,1090,1621,752,1090.0,1154.3333333333333,1047.4415710478504
D13641,753,1630,357,357,753.0,913.3333333333334,632.5592638734703
T95318,754,1905,1288,754,1288.0,1315.6666666666667,1141.7298333196877
M82919,755,282,993,282,755.0,676.6666666666666,510.4079021382512
Y00711,756,1371,76,76,756.0,734.3333333333334,197.23813148511678
R67072,757,1081,550,550,757.0,796.0,738.1426315193877
M14676,758,737,225,225,737.0,573.3333333333334,421.3153099201025
T94993,759,187,790,187,759.0,578.6666666666666,378.2654033125936
H10925,760,755,206,206,755.0,573.6666666666666,400.2849112192259
X74295,761,1453,422,422,761.0,878.6666666666666,686.1911000808317
M69066,762,1570,323,323,762.0,885.0,594.6182451979303
T62568,763,1250,1542,763,1250.0,1185.0,1087.3014562585206
T67173,764,1083,549,549,764.0,798.6666666666666,740.0545580436783
R61324,765,1515,391,391,765.0,890.3333333333334,663.0126849894292
U25165,766,124,786,124,766.0,558.6666666666666,281.8949106634916
H24310_,767,971,605,605,767.0,781.0,752.5323382586026
H75867,768,775,216,216,768.0,586.3333333333334,415.3953524439735
H28111,769,131,788,131,769.0,562.6666666666666,294.030780095785
T57483,770,566,1822,566,770.0,1052.6666666666667,830.0286270580053
M60706,771,786,1960,771,786.0,1172.3333333333333,974.1886844449257
R40446,772,727,254,254,727.0,584.3333333333334,454.00474315013963
X82634,773,817,52,52,773.0,547.3333333333334,137.94105185929843
T51539,774,172,799,172,774.0,581.6666666666666,358.9586920770049
D16431,775,708,1813,708,775.0,1098.6666666666667,921.8504537157991
L26050,776,1015,521,521,776.0,770.6666666666666,715.4325756602786
T61338,777,1801,1398,777,1398.0,1325.3333333333333,1172.9948645136997
U08198,778,1304,1702,778,1304.0,1261.3333333333333,1136.4659720461002
T65580,779,145,1032,145,779.0,652.0,327.896050999369
T98616,780,108,1114,108,780.0,667.3333333333334,262.26122339474153
T50321,781,1420,1644,781,1420.0,1281.6666666666667,1157.00228283071
H78063,782,1134,1598,782,1134.0,1171.3333333333333,1076.6623727762756
M19283,783,1853,1450,783,1450.0,1362.0,1196.9072930358411
R39130,784,1054,1576,784,1054.0,1138.0,1049.3933447649008
Z29505,785,739,198,198,739.0,574.0,390.7486162879436
H79575,786,1927,1275,786,1275.0,1329.3333333333333,1164.8134476225632
M33680,787,618,1858,618,787.0,1087.6666666666667,875.4052768356036
M88468,788,95,876,95,788.0,586.3333333333334,231.89474379043057
X83412,789,392,1191,392,789.0,790.6666666666666,644.042444046976
D13636,790,382,884,382,790.0,685.3333333333334,598.2238075447666
T78096,791,976,1926,791,976.0,1231.0,1068.3671399468008
U23852,792,1659,498,498,792.0,983.0,774.5071196744481
T65380,793,946,1907,793,946.0,1215.3333333333333,1055.408841272156
T93284,794,1360,1736,794,1360.0,1296.6666666666667,1166.962440114343
H05814,795,517,843,517,795.0,718.3333333333334,685.1916242977236
T96832,796,1966,1376,796,1376.0,1379.3333333333333,1204.0105146858193
T69748,797,57,1076,57,797.0,643.3333333333334,152.06864433758878
L49218,798,987,535,535,798.0,773.3333333333334,725.4326894108291
M28129,799,752,1792,752,799.0,1114.3333333333333,955.6004449388209
K03192_,800,1103,631,631,800.0,844.6666666666666,801.8379478041641
H78819,801,1648,286,286,801.0,911.6666666666666,560.5654469126368
X15183,802,99,1117,99,802.0,672.6666666666666,245.03501793583618
M24398,803,1921,1269,803,1269.0,1331.0,1174.6674579077671
M16827,804,1244,1545,804,1244.0,1197.6666666666667,1113.218472284657
X17651,805,1406,1651,805,1406.0,1287.3333333333333,1172.2563967018464
T54670,806,1202,1536,806,1202.0,1181.3333333333333,1101.4496795045768
T62864,807,816,1947,807,816.0,1190.0,1007.3001553230553
L08069,808,1724,311,311,808.0,947.6666666666666,596.0536184373458
L37936,809,206,969,206,809.0,661.3333333333334,421.20310488102393
L20492,810,286,1212,286,810.0,769.3333333333334,539.94184660118
T47383,811,141,816,141,811.0,589.3333333333334,314.11197026873276
T95291,812,1348,1742,812,1348.0,1300.6666666666667,1177.6622581782128
R46069,813,1434,1637,813,1434.0,1294.6666666666667,1181.923231605095
T57780_,814,223,1056,223,814.0,697.6666666666666,450.4656108363348
T49647,815,1624,2000,815,1624.0,1479.6666666666667,1280.5423151594116
R99230,816,1222,1556,816,1222.0,1198.0,1116.6969435834444
L34059,817,1071,555,555,817.0,814.3333333333334,757.6716478222137
M23419_,818,1495,415,415,818.0,909.3333333333334,697.5075419013608
T93885,819,204,970,204,819.0,664.3333333333334,419.35227784361723
D26129,820,208,1063,208,820.0,697.0,430.5434235398045
D50063,821,1424,1642,821,1424.0,1295.6666666666667,1186.1048359824147
L34840,822,617,140,140,617.0,526.3333333333334,300.59675375440634
U14971_,823,58,1074,58,823.0,651.6666666666666,154.73852029523266
T96942,824,235,1050,235,824.0,703.0,467.1956739864735
T64128,825,1571,676,676,825.0,1024.0,901.4562872049966
D00762,826,1607,414,414,826.0,949.0,706.1498215573768
T58756,827,652,1779,652,827.0,1086.0,907.7030253805185
X57830,828,1519,393,393,828.0,913.3333333333334,680.1816372896143
L19067,829,681,232,232,681.0,580.6666666666666,429.48892573690875
H28452,830,1796,1393,830,1393.0,1339.6666666666667,1209.9275816915267
M23114,831,464,1186,464,831.0,827.0,713.9946478031741
U07695,832,780,1965,780,832.0,1192.3333333333333,1002.3789086450031
H11095,833,281,1213,281,833.0,775.6666666666666,537.2876403076914
H15542,834,196,1035,196,834.0,688.3333333333334,412.8100371366247
H89688,835,1280,1713,835,1280.0,1276.0,1170.674166283906
R70016,836,307,1201,307,836.0,781.3333333333334,567.521783238564
U31383,837,1652,284,284,837.0,924.3333333333334,563.7829479326188
X16135,838,126,1104,126,838.0,689.3333333333334,298.9351195544021
R88740,839,1088,1622,839,1088.0,1183.0,1099.8939963243104
H82746,840,14,1094,14,840.0,649.3333333333334,40.797940036108564
T72889,841,1883,1294,841,1294.0,1339.3333333333333,1203.4053412193384
R41866,842,1576,351,351,842.0,923.0,642.2375114330493
T47562__,843,1106,1613,843,1106.0,1187.3333333333333,1106.8633979335616
R60883,844,1512,1005,844,1005.0,1120.3333333333333,1055.8789958473155
M96233,845,1362,1735,845,1362.0,1314.0,1202.8795881956653
J04182,846,614,1861,614,846.0,1107.0,896.0458111592014
X67155,847,1361,119,119,847.0,775.6666666666666,290.7328117814032
D14662,848,1820,1479,848,1479.0,1382.3333333333333,1247.490281148963
R28281,849,1786,1383,849,1383.0,1339.3333333333333,1219.099626607324
M83751,850,225,1054,225,850.0,709.6666666666666,456.6431322207959
T74272,851,1626,359,359,851.0,945.3333333333334,655.6503419096344
U07664,852,634,1850,634,852.0,1112.0,911.4284393974585
U30498,853,625,144,144,625.0,540.6666666666666,308.7443378103564
U27699,854,1870,1467,854,1467.0,1397.0,1256.6061860639418
U18920,855,906,1899,855,906.0,1220.0,1071.4529292611458
R67027,856,1363,104,104,856.0,774.3333333333334,260.47806374793913
L02426,857,420,1145,420,857.0,807.3333333333334,678.5524983466925
H09273,858,393,940,393,858.0,730.3333333333334,628.4222547375182
M22760,859,1053,565,565,859.0,825.6666666666666,772.4545837454222
R99916,860,833,60,60,833.0,584.3333333333334,157.64633967431172
H81068,861,1564,326,326,861.0,917.0,616.2301415808125
R22779,862,1706,290,290,862.0,952.6666666666666,577.5300231301336
U02020,863,1707,460,460,863.0,1010.0,765.6020752136919
H46732,864,182,1014,182,864.0,686.6666666666666,392.76751633149735
H11460,865,515,592,515,592.0,657.3333333333334,626.6965031863027
M63167,866,343,1245,343,866.0,818.0,615.5867604978907
M28650_,867,1272,1717,867,1272.0,1285.3333333333333,1189.5428516505226
R49974_,868,1869,1466,868,1466.0,1401.0,1266.2248503656074
M18216,869,611,137,137,611.0,539.0,297.421968083149
R07007,870,1763,1422,870,1422.0,1351.6666666666667,1239.733384413907
H53092,871,807,47,47,807.0,575.0,126.77560462697774
H09137,872,1466,1683,872,1466.0,1340.3333333333333,1238.0863614443779
T53549,873,535,587,535,587.0,665.0,635.8341147739825
M76558,874,1145,705,705,874.0,908.0,873.1166709637497
R60859,875,369,1233,369,875.0,825.6666666666666,643.2365258866812
R59202,876,497,835,497,835.0,736.0,689.4602633537044
R62549,877,1505,386,386,877.0,922.6666666666666,682.5354245475335
H11940,878,33,857,33,857.0,589.3333333333334,91.99958256195806
R80855,879,453,829,453,829.0,720.3333333333334,659.13284212418
M83667,880,1078,1599,880,1078.0,1185.6666666666667,1115.4911530434501
H38185,881,80,1127,80,881.0,696.0,206.57763537394442
M29273,882,1845,1443,882,1443.0,1390.0,1266.467795721629
M31516,883,94,770,94,770.0,582.3333333333334,229.5420284164101
Z23115_,884,249,1043,249,884.0,725.3333333333334,491.3152860358031
X00700,885,1849,1446,885,1446.0,1393.3333333333333,1269.9276422882037
H22688,886,1945,1355,886,1355.0,1395.3333333333333,1260.0730400996536
X02750,887,1068,1570,887,1068.0,1175.0,1110.836290595235
X67325_,888,1275,645,645,888.0,936.0,866.8447198333423
T63133,889,1813,1411,889,1411.0,1371.0,1257.7832705507956
H48072,890,1856,1453,890,1453.0,1399.6666666666667,1276.259108387462
H51524,891,793,196,196,793.0,626.6666666666666,400.77968642530055
X58521,892,879,26,26,879.0,599.0,73.67337980084662
M36205,893,232,1051,232,893.0,725.3333333333334,470.0985627731548
T64467,894,1812,1440,894,1440.0,1382.0,1268.5584515590128
T71643,895,700,1756,700,895.0,1117.0,962.9687335877596
H71122,896,1663,500,500,896.0,1019.6666666666666,807.0168850657219
R86975,897,1964,1374,897,1374.0,1411.6666666666667,1275.621816066198
H87135,898,265,1002,265,898.0,721.6666666666666,509.7554756801131
X59511,899,1742,302,302,899.0,981.0,600.2811544905315
R44863,900,724,1806,724,900.0,1143.3333333333333,984.8864458073328
H20856,901,1553,685,685,901.0,1046.3333333333333,933.518853869646
R33367,902,1268,1719,902,1268.0,1296.3333333333333,1210.153405255597
M85289,903,782,1964,782,903.0,1216.3333333333333,1036.141635657552
U28389,904,1334,1749,904,1334.0,1329.0,1235.8010748803074
R00254,905,545,167,167,545.0,539.0,336.02682304946455
T90759,906,1158,1525,906,1158.0,1196.3333333333333,1143.707484938338
M31013,907,1919,1267,907,1267.0,1364.3333333333333,1243.313791480105
D13627,908,1074,1568,908,1074.0,1183.3333333333333,1123.521704799058
R34876,909,277,995,277,909.0,727.0,524.9120237061785
U14588,910,398,1156,398,910.0,821.3333333333334,670.1640568810197
X74819,911,429,827,429,827.0,722.3333333333334,646.8462880895851
R70030,912,217,1059,217,912.0,729.3333333333334,451.1906997771822
M59371,913,1449,420,420,913.0,927.3333333333334,720.0506182134856
L27476,914,1711,462,462,914.0,1029.0,780.6304550450839
X14618,915,1082,1625,915,1082.0,1207.3333333333333,1139.6032140500172
H69695,916,665,162,162,665.0,581.0,342.1415016492115
X07979,917,482,1179,482,917.0,859.3333333333334,747.5000313185093
R56070,918,310,1199,310,918.0,809.0,582.6193658107904
U27699_,919,605,135,135,605.0,553.0,295.6119582269424
R83285,920,622,1856,622,920.0,1132.6666666666667,927.7967917926544
R98410,921,1555,684,684,921.0,1053.3333333333333,940.1879235598366
J02645,922,1433,256,256,922.0,870.3333333333334,527.3626130784895
R44884,923,299,1203,299,923.0,808.3333333333334,570.433255652925
R50158,924,1913,1261,924,1261.0,1366.0,1251.0364592112842
X66975,925,1184,1512,925,1184.0,1207.0,1159.6213639190214
M73481,926,1004,1912,926,1004.0,1280.6666666666667,1154.3158292105568
R80400,927,589,189,189,589.0,568.3333333333334,371.8602531809779
X54941,928,1159,697,697,928.0,928.0,888.8574941575557
U10117,929,1668,276,276,929.0,957.6666666666666,566.130126759221
R89823,930,334,905,334,905.0,723.0,579.7938179768174
H66976,931,897,1905,897,931.0,1244.3333333333333,1105.4302473197704
U07132,932,1198,1534,932,1198.0,1221.3333333333333,1172.0689422977784
J03077,933,1847,1444,933,1444.0,1408.0,1301.094719699329
J02906,934,1300,1704,934,1300.0,1312.6666666666667,1236.221772195463
M95627,935,1284,1711,935,1284.0,1310.0,1233.152844695151
T65740,936,1450,1630,936,1450.0,1338.6666666666667,1265.0071096641873
M57732,937,1396,1656,937,1396.0,1329.6666666666667,1256.5797807212607
X16356,938,1340,1746,938,1340.0,1341.3333333333333,1257.8065639240183
L13738,939,947,617,617,939.0,834.3333333333334,801.7800632764948
H27771,940,738,1876,738,940.0,1184.6666666666667,1016.2972141122767
H79349,941,1252,1541,941,1252.0,1244.6666666666667,1195.0522125398654
M81601,942,1310,1699,942,1310.0,1317.0,1243.0021967650086
R93337,943,1697,455,455,943.0,1031.6666666666667,779.7224797258298
T94350,944,526,590,526,590.0,686.6666666666666,644.4159889254197
K03192,945,52,819,52,819.0,605.3333333333334,139.4701986754967
U18934,946,852,1991,852,946.0,1263.0,1097.6741390985928
M65105,947,1686,267,267,947.0,966.6666666666666,556.1318346724485
H81558,948,71,779,71,779.0,599.3333333333334,182.67001738455875
T95063,949,1852,1449,949,1449.0,1416.6666666666667,1313.583627927321
M11220,950,1558,329,329,950.0,945.6666666666666,633.7143940392984
H14607,951,475,598,475,598.0,674.6666666666666,621.2429463852452
T47069,952,1240,1547,952,1240.0,1246.3333333333333,1198.4256559766764
R71092,953,1087,547,547,953.0,862.3333333333334,790.0069992857112
M29277,954,1390,1660,954,1390.0,1334.6666666666667,1265.794943551015
R44112,955,1257,654,654,955.0,955.3333333333334,889.7542955774337
M22538,956,133,851,133,851.0,646.6666666666666,308.01105241833335
R61368,957,798,1954,798,957.0,1236.3333333333333,1067.678108713757
R98959,958,1846,1471,958,1471.0,1425.0,1324.2911915389254
X14830,959,1698,261,261,959.0,972.6666666666666,549.1389037835631
H42477,960,800,1955,800,960.0,1238.3333333333333,1070.214788063106
R54317,961,294,1208,294,961.0,821.0,569.2861211159508
M28128,962,636,1849,636,962.0,1149.0,951.5771065129338
M13686,963,593,1871,593,963.0,1142.3333333333333,920.4611753320689
X67699,964,1577,673,673,964.0,1071.3333333333333,950.1657364701526
L14848,965,115,764,115,764.0,614.6666666666666,271.71889605221696
D12686,966,1912,1260,966,1260.0,1379.3333333333333,1275.586113754259
L20688,967,1044,1581,967,1044.0,1197.3333333333333,1143.0785131986884
X15882,968,1116,1608,968,1116.0,1230.6666666666667,1176.006759098787
D90041,969,1245,660,660,969.0,958.0,895.4272026450298
T67406,970,87,875,87,875.0,644.0,219.49017354213214
D25216,971,854,1990,854,971.0,1271.6666666666667,1109.7387885722073
T52003,972,870,1982,870,972.0,1274.6666666666667,1118.2460429081923
U18299,973,961,610,610,961.0,848.0,809.132142011062
T48296,974,130,1102,130,974.0,735.3333333333334,311.64159770344276
X79066,975,1884,1295,975,1295.0,1384.6666666666667,1288.3126132249442
J03569,976,426,930,426,930.0,777.3333333333334,674.5701066969986
L28809,977,1984,1332,977,1332.0,1431.0,1316.7571387286184
U14577,978,1545,689,689,978.0,1070.6666666666667,961.1925282448188
T56940,979,276,1216,276,979.0,823.6666666666666,548.7462962426877
H22939,980,423,1144,423,980.0,849.0,704.4568255056022
T85247,981,1454,1661,981,1454.0,1365.3333333333333,1299.1664898831255
R67358,982,1421,101,101,982.0,834.6666666666666,258.1078159481114
R38513_,983,1548,334,334,983.0,955.0,644.1499325317126
U27143,984,361,1235,361,984.0,860.0,652.7330123161297
H54676,985,1965,1375,985,1375.0,1441.6666666666667,1332.5000730167606
T62067,986,1513,390,390,986.0,963.0,707.6740371095366
L39874,987,367,1232,367,987.0,862.0,659.3906313027708
X77130,988,1047,540,540,988.0,858.3333333333334,785.5238555951805
M38690,989,741,199,199,741.0,643.0,406.18618091408655
L09159,990,1787,1384,990,1384.0,1387.0,1308.762650784018
T64983,991,254,1040,254,991.0,761.6666666666666,507.8180216926584
U10324,992,561,175,175,561.0,576.0,352.7386038897145
R39681_,993,1010,1752,993,1010.0,1251.6666666666667,1168.2585957227827
R62459,994,1359,131,131,994.0,828.0,319.9843275436098
T63370,995,1894,1305,995,1305.0,1398.0,1304.749600993868
X90529,996,1446,1631,996,1446.0,1357.6666666666667,1299.4327042118573
L32163,997,887,30,30,887.0,638.0,84.59345130354284
M96839,998,554,1828,554,998.0,1126.6666666666667,894.4266189333879
H05893,999,587,188,188,587.0,591.3333333333334,373.89106480921475
R09138,1000,146,810,146,810.0,652.0,330.2552454713011
T56674,1001,1917,1265,1001,1265.0,1394.3333333333333,1298.0476435099222
R89377,1002,907,575,575,907.0,828.0,781.3170916959924
R50736,1003,326,1223,326,1003.0,850.6666666666666,614.4827282063364
H40108,1004,1646,287,287,1004.0,979.0,589.6377175904861
T69271,1005,872,1975,872,1005.0,1284.0,1132.8693436254687
T58645,1006,128,758,128,758.0,630.6666666666666,296.27297488718455
R67343,1007,968,1930,968,1007.0,1301.6666666666667,1179.133475928053
D30755,1008,814,1946,814,1008.0,1256.0,1097.1170438585805
R53455,1009,1153,700,700,1009.0,954.0,912.6990033163016
R80779,1010,1520,348,348,1010.0,959.3333333333334,663.4882681194218
T47424,1011,1790,1387,1011,1387.0,1396.0,1322.3085505990946
R60318,1012,386,1224,386,1012.0,874.0,682.4681813164436
R72164,1013,222,961,222,961.0,732.0,459.25954065994625
U21914,1014,149,812,149,812.0,658.3333333333334,335.9789893029481
M84326,1015,1873,1470,1015,1470.0,1452.6666666666667,1364.0104661955552
R42265,1016,1767,1426,1016,1426.0,1403.0,1332.4774700155972
X13451,1017,1052,1577,1017,1052.0,1215.3333333333333,1168.2379829468805
T40578,1018,23,863,23,863.0,634.6666666666666,65.76160043914224
R49231,1019,200,1037,200,1019.0,752.0,431.923499032293
K03001,1020,425,1143,425,1020.0,862.6666666666666,712.889812889813
T64941,1021,476,1180,476,1021.0,892.3333333333334,763.7999765589207
H13292,1022,1115,719,719,1022.0,952.0,918.5111730684936
M31606,1023,705,244,244,705.0,657.3333333333334,461.9423072379767
U09367,1024,214,963,214,963.0,733.6666666666666,448.5725549658832
L07395,1025,1470,1681,1025,1470.0,1392.0,1332.879643280952
X51346,1026,1818,1477,1026,1477.0,1440.3333333333333,1362.545122732884
R21901,1027,1534,341,341,1027.0,967.3333333333334,658.1615179201859
R53036,1028,454,1162,454,1028.0,881.3333333333334,743.3118627775269
X87159,1029,332,1252,332,1029.0,871.0,627.2755025420414
X93499,1030,1136,1567,1030,1136.0,1244.3333333333333,1205.1495705054247
Y00414,1031,694,1759,694,1031.0,1161.3333333333333,1006.9279572797295
R76825,1032,1573,675,675,1032.0,1093.3333333333333,972.0686954030075
D13138,1033,908,1898,908,1033.0,1279.6666666666667,1155.5144559195599
R01157,1034,1226,1554,1034,1226.0,1271.3333333333333,1236.4611027749718
R28608,1035,188,792,188,792.0,671.6666666666666,397.4584506824301
M31303,1036,839,63,63,839.0,646.0,166.38785653009282
X00588,1037,1489,440,440,1037.0,988.6666666666666,767.5305710755617
X17042,1038,1881,1292,1038,1292.0,1403.6666666666667,1322.1584178135395
M67466,1039,1256,1539,1039,1256.0,1278.0,1245.6325883726424
H87193,1040,1181,748,748,1040.0,989.6666666666666,953.8414174119966
Z14978,1041,549,169,169,549.0,586.3333333333334,344.8565945307116
R41673,1042,687,235,235,687.0,654.6666666666666,449.73356954255553
R24425,1043,1825,1484,1043,1484.0,1450.6666666666667,1375.7855356211383
R70790,1044,1579,672,672,1044.0,1098.3333333333333,974.2594587368651
H45526_,1045,647,1782,647,1045.0,1158.0,979.2081211315706
J04046,1046,1364,1734,1046,1364.0,1381.3333333333333,1323.999406316874
M96326,1047,395,1158,395,1047.0,866.6666666666666,689.6055104130218
T47342,1048,1036,1585,1036,1048.0,1223.0,1176.3025545539303
R60906,1049,1653,495,495,1049.0,1065.6666666666667,838.3514385703081
D00760,1050,1551,686,686,1050.0,1095.6666666666667,982.0442294912501
M26481,1051,1100,1616,1051,1100.0,1255.6666666666667,1209.9810971918664
T56475,1052,1725,469,469,1052.0,1082.0,819.1178503955423
H78346,1053,65,872,65,872.0,663.3333333333334,171.61418941649947
H18451,1054,501,837,501,837.0,797.3333333333334,724.722106440299
D14520,1055,50,1078,50,1055.0,727.6666666666666,137.13965303792787
U36621,1056,1205,736,736,1056.0,999.0,956.7727312352889
T47601,1057,303,985,303,985.0,781.6666666666666,570.165274891844
H69869,1058,247,1042,247,1042.0,782.3333333333334,503.9090341587627
H04333,1059,1335,118,118,1059.0,837.3333333333334,295.04539111703
J03600,1060,917,571,571,917.0,849.3333333333334,792.5558395096928
H26101,1061,192,1008,192,1008.0,753.6666666666666,419.9972510390418
Z15009,1062,938,1883,938,1062.0,1294.3333333333333,1181.6675564597213
U06088,1063,896,1904,896,1063.0,1287.6666666666667,1161.883129619442
U05681,1064,205,1065,205,1064.0,778.0,443.99285170472825
X62153,1065,171,1019,171,1019.0,751.6666666666666,386.186141222351
R70939,1066,704,1784,704,1066.0,1184.6666666666667,1027.7214268460937
L20431,1067,1331,117,117,1067.0,838.3333333333334,293.09668009805125
M22488,1068,1756,299,299,1068.0,1041.0,618.5200648286776
X52008,1069,404,929,404,929.0,800.6666666666666,668.5791768339931
R16077,1070,644,1814,644,1070.0,1176.0,987.2830094495504
M27903,1071,237,1049,237,1049.0,785.6666666666666,491.2874312927028
X66141,1072,1040,1583,1040,1072.0,1231.6666666666667,1187.6079185747715
R22197,1073,1978,1326,1073,1326.0,1459.0,1368.8158164208287
M86752,1074,134,1099,134,1074.0,769.0,322.45224083049493
U21049,1075,1349,126,126,1075.0,850.0,312.2388142166862
T89649,1076,873,16,16,873.0,655.0,46.45772009578252
H71150,1077,846,1989,846,1077.0,1304.0,1147.9723272161316
T65790,1078,1682,269,269,1078.0,1009.6666666666666,572.5577398346244
R60195,1079,1622,360,360,1079.0,1020.3333333333334,694.2701298586811
R81170,1080,421,933,421,933.0,811.3333333333334,686.022533398235
T56934,1081,1892,1303,1081,1303.0,1425.3333333333333,1350.7001466953175
J02763,1082,1979,1327,1082,1327.0,1462.6666666666667,1374.1928945024565
M55268,1083,1591,405,405,1083.0,1026.3333333333333,746.0770617347042
M19045,1084,143,1033,143,1033.0,753.3333333333334,337.7020561643806
Z35093,1085,984,1922,984,1085.0,1330.3333333333333,1220.3999557516684
H66834,1086,927,627,627,927.0,880.0,834.6188094265302
R42070,1087,576,1845,576,1087.0,1169.3333333333333,938.0629161256375
L25081,1088,1373,77,77,1088.0,846.0,204.99556769029792
M80469,1089,1160,1524,1089,1160.0,1257.6666666666667,1231.2690173525748
T62884,1090,251,945,251,945.0,762.0,503.3813808746556
T72403,1091,368,1234,368,1091.0,897.6666666666666,675.0136818575282
H85878,1092,1872,1469,1092,1469.0,1477.6666666666667,1408.0050713153723
U04953,1093,1665,501,501,1093.0,1086.3333333333333,854.3304822615421
L21993,1094,86,775,86,775.0,651.6666666666666,216.8835714229058
U19796,1095,772,1968,772,1095.0,1278.3333333333333,1104.2773203622623
R99935,1096,259,973,259,973.0,776.0,517.1377868648344
M98045,1097,270,1220,270,1097.0,862.3333333333334,551.9827081413289
L38696,1098,1868,1465,1098,1465.0,1477.0,1409.3290041327314
M98326,1099,1640,321,321,1099.0,1020.0,647.257708984147
M84490,1100,1093,544,544,1093.0,912.3333333333334,819.1709403279433
R98842,1101,1650,285,285,1101.0,1012.0,597.2410153478794
T67433,1102,669,165,165,669.0,645.3333333333334,354.4919583506969
T60318,1103,768,1877,768,1103.0,1249.3333333333333,1094.3047393524757
X70070,1104,1291,638,638,1104.0,1011.0,923.7054523217283
H63354,1105,1671,504,504,1105.0,1093.3333333333333,860.2031144711897
M60335,1106,374,910,374,910.0,796.6666666666666,641.4564280374724
J03161_,1107,1498,1667,1107,1498.0,1424.0,1381.992278389907
H20709,1108,1987,1335,1108,1335.0,1476.6666666666667,1392.2005153297087
M61858,1109,212,1061,212,1061.0,794.0,457.23333143926556
L40392,1110,337,903,337,903.0,783.3333333333334,602.9327052658072
X54101,1111,685,234,234,685.0,676.6666666666666,452.253468427553
R05291,1112,198,880,198,880.0,730.0,423.361107550314
H40013,1113,995,531,531,995.0,879.6666666666666,792.2388283905526
R35885,1114,336,904,336,904.0,784.6666666666666,602.4034409745631
R09468,1115,683,233,233,683.0,677.0,450.93555666809834
Y00796,1116,1261,652,652,1116.0,1009.6666666666666,930.86147686231
U20998,1117,341,902,341,902.0,786.6666666666666,607.7236919764177
H56077,1118,689,236,236,689.0,681.0,455.71087792478653
R39540,1119,339,901,339,901.0,786.3333333333334,605.6463843156434
R41765,1120,344,900,344,900.0,788.0,610.8803908672368
