Feature,value_MI
T40568,0.0000000000000000000
R14852,0.0000000000000000000
J04026,0.0000000000000000000
H13281_,0.0000000000000000000
T62191,0.0000000000000000000
H28373,0.0000000000000000000
R46731,0.0000000000000000000
R48936,0.0000000000000000000
D43949,0.0000000000000000000
T51288,0.0000000000000000000
R78927,0.0000000000000000000
M16029_,0.0000000000000000000
